,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count
Document,Britain and the world,Business Environment,Chapter,Foreword from the Prime Minister,Grand Challenges,Ideas,Infrastructure,Introduction,People,Places
guided,0,0,0,0,0,0,0,0,0,1
guiding,0,1,0,0,0,0,0,0,0,0
guk,0,0,0,0,0,0,1,0,0,0
gva,0,7,0,0,0,0,0,0,0,0
h,0,0,0,0,0,0,1,0,0,0
hailing,0,0,0,0,2,0,0,0,0,0
haldane,0,2,0,0,0,0,0,0,0,0
half,0,4,0,0,0,4,3,0,4,2
hall,0,1,0,0,2,0,0,0,0,0
handed,0,1,0,0,0,0,0,0,0,0
handle,0,0,0,0,1,1,1,0,0,0
hands,0,0,0,1,0,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,1
happened,0,0,0,0,0,0,1,0,0,0
happens,0,0,0,0,0,0,0,0,0,1
happy,0,1,0,0,0,0,0,0,0,0
harbour,0,0,0,0,0,0,0,0,0,1
hard,0,0,0,0,0,0,1,0,0,0
harder,0,0,0,0,0,1,0,0,0,0
hardest,0,0,0,0,0,0,0,0,2,0
harlow,0,0,0,0,0,0,0,0,0,3
harness,0,0,0,0,2,0,6,2,0,1
harnessed,0,0,0,0,1,0,0,0,0,0
harnessing,0,0,0,0,0,0,0,0,0,1
harp,0,2,0,0,0,0,0,0,0,0
harum,0,0,0,0,0,0,0,1,0,0
harvey,0,1,0,0,0,0,0,0,0,0
hashemi,0,1,0,0,0,0,0,0,0,0
hazardous,0,1,0,0,0,0,0,0,0,0
headquarters,0,0,0,0,1,0,0,0,0,0
health,0,6,0,0,11,6,1,1,2,4
healthcare,1,1,0,0,0,0,0,0,0,1
healthier,0,0,0,0,2,1,2,0,0,0
healthy,0,0,0,0,1,1,2,0,1,0
heard,0,0,0,0,0,0,1,0,0,0
heart,1,0,0,1,0,0,1,0,0,4
heartland,0,0,0,0,0,0,1,0,0,1
heat,0,0,0,0,0,0,3,0,0,0
heathrow,0,0,0,0,0,0,6,0,0,0
heating,0,0,0,0,4,2,1,0,0,0
heavily,0,0,0,0,0,0,0,0,1,0
heavy,0,1,0,0,0,0,0,0,0,0
hefce,0,0,0,0,0,1,0,0,0,0
heif,0,0,0,0,0,7,0,0,0,0
held,0,1,0,0,0,0,1,1,0,0
helm,0,0,0,0,0,0,2,0,0,0
help,0,20,0,3,10,10,13,2,22,9
helped,0,0,0,1,0,0,1,0,0,0
helping,0,5,0,1,4,4,2,0,2,0
helps,0,0,0,0,0,2,0,0,0,0
henderson,0,0,0,0,0,1,0,0,0,0
heralding,0,0,0,0,0,0,1,0,0,0
heralds,0,0,0,1,0,0,0,0,0,0
hereford,0,0,0,0,0,0,0,0,2,0
herefordshire,0,0,0,0,0,0,0,0,1,0
heritage,0,0,0,0,0,1,0,0,1,3
hesa,0,0,0,0,0,1,0,0,0,0
high,1,20,0,7,7,13,15,7,17,13
highefficiency,0,0,0,0,1,0,0,0,0,0
higher,1,5,0,0,2,10,2,4,36,3
higherundertaking,0,0,0,0,0,0,0,0,1,0
highest,0,3,0,0,1,2,2,2,1,0
highlands,0,0,0,0,0,1,0,0,0,0
highlight,0,0,0,0,0,1,1,0,0,0
highlighted,0,1,0,0,0,0,1,0,0,0
highlighting,0,0,0,0,0,1,0,0,0,0
highlights,0,1,0,0,0,0,0,0,0,0
highly,0,6,0,0,1,4,1,0,6,0
highresolution,0,0,0,0,0,1,0,0,0,0
hightech,0,0,0,0,0,1,0,0,0,0
hinterlands,0,0,0,0,0,0,0,0,0,1
hip,0,0,0,0,0,0,0,0,0,1
hire,0,0,0,0,0,1,0,0,0,0
historic,0,0,0,1,0,3,0,0,2,0
historically,0,0,0,0,1,1,0,0,1,0
history,0,0,0,1,2,2,0,0,0,0
hitachi,0,0,0,0,0,0,1,0,0,0
hm,0,0,0,0,0,0,1,0,0,1
hobbs,0,0,0,0,0,1,0,0,0,0
hold,0,0,0,0,0,0,1,1,0,0
holding,0,0,0,0,1,0,0,1,0,1
holds,0,0,0,0,0,1,1,0,0,0
holistic,0,0,0,0,0,1,0,0,0,0
home,0,6,0,0,1,6,0,1,3,2
homeowners,0,0,0,0,1,0,1,0,0,0
homes,0,1,0,0,0,0,3,0,0,8
hon,0,0,0,1,0,0,0,0,0,0
honest,0,1,0,0,0,0,0,0,0,0
hong,0,0,0,0,0,0,0,1,0,0
hope,0,0,0,0,1,0,0,0,0,0
hoping,0,0,0,0,0,0,0,0,1,0
horizon,0,0,0,0,0,2,0,0,0,0
hospital,0,0,0,0,0,0,0,0,0,1
hospitality,0,2,0,0,0,0,0,0,0,0
hospitals,0,2,0,0,0,0,0,0,0,0
host,0,0,0,0,0,0,1,0,1,0
hosted,0,0,0,0,0,0,0,0,0,1
hosting,0,0,0,0,0,0,0,2,0,0
hotspots,0,0,0,0,0,0,1,1,1,0
hounsfield,0,0,0,0,0,1,0,0,0,0
hour,0,1,0,0,0,0,0,5,0,0
hourly,0,0,0,0,0,0,0,3,1,0
hours,0,0,0,0,0,0,0,0,6,0
house,0,0,0,0,0,0,1,0,0,0
household,0,0,0,0,1,0,0,0,0,0
households,0,0,0,0,0,0,5,0,0,0
houses,0,2,0,0,0,0,0,0,0,0
housing,0,2,0,0,1,0,11,0,2,22
however,0,4,0,0,0,0,2,0,3,1
hs,0,0,0,0,0,0,3,0,0,0
hub,0,4,0,0,1,0,1,1,0,2
hubs,0,4,0,0,2,0,3,0,7,1
huddersfield,0,0,0,0,0,0,0,0,0,2
huge,0,2,0,1,0,1,0,0,0,0
hull,0,0,0,0,0,0,1,0,0,1
human,0,1,0,0,3,0,0,2,0,1
humanities,0,0,0,0,0,1,0,0,1,0
humans,0,0,0,0,0,1,0,0,0,0
humber,0,0,0,0,0,0,0,0,0,1
hun,0,0,0,0,0,1,0,0,0,0
hundreds,0,0,0,0,0,1,0,0,1,0
hutton,0,1,0,0,0,0,0,0,0,0
hybrids,0,0,0,0,1,0,0,0,0,0
hydrocarbon,0,0,0,0,1,0,0,0,0,0
hydrogen,0,0,0,0,1,0,1,0,0,0
iceland,0,1,0,0,0,0,0,0,0,0
iconic,0,0,0,0,0,1,0,0,0,0
ide,0,0,0,0,0,0,0,1,0,0
idea,0,1,0,0,0,4,0,0,0,0
ideas,1,1,0,3,1,20,3,7,0,2
identifiable,0,1,0,0,0,0,0,0,0,0
identification,0,0,0,0,0,0,1,0,0,0
identified,0,3,0,1,3,2,0,2,1,0
identifies,0,0,0,1,0,0,0,0,1,0
identify,1,2,0,0,4,3,3,6,2,11
identifying,0,1,0,0,0,0,1,0,0,2
identity,0,1,0,0,0,0,1,0,0,0
iet,0,0,0,0,0,1,0,0,0,0
illness,0,0,0,0,1,0,0,0,0,0
illustrated,0,1,0,0,0,0,3,0,0,0
image,0,1,0,0,0,0,0,0,1,1
imaginative,0,0,0,0,0,1,0,0,0,0
imagine,0,1,0,0,0,0,0,0,0,0
imaging,0,0,0,0,0,1,0,0,0,0
imisofing,0,0,0,0,0,0,1,0,0,0
immediate,0,1,0,0,1,0,1,0,2,0
immersive,0,1,0,0,0,2,0,0,0,0
immigration,0,0,0,0,0,1,0,0,0,0
immune,0,1,0,0,0,0,0,0,0,0
impact,0,8,0,0,1,13,5,3,2,5
impactful,0,1,0,0,0,1,0,0,0,0
impacting,0,0,0,0,0,0,0,0,0,1
impacts,0,0,0,0,1,0,1,0,0,0
impartiality,0,1,0,0,0,0,0,0,0,0
implement,0,2,0,0,0,0,3,1,1,1
implementation,0,0,0,0,0,0,4,1,3,1
implemented,0,0,0,0,1,0,2,1,0,0
implementing,0,0,0,0,0,0,1,1,1,0
importance,0,4,0,0,0,4,2,2,0,1
important,1,2,0,2,1,3,9,3,5,4
importantly,0,0,0,0,0,1,0,0,0,0
imports,0,1,0,0,0,0,0,0,0,0
impose,1,0,0,0,0,0,0,0,0,0
impressive,0,1,0,0,0,0,0,0,0,0
improve,1,11,0,0,9,3,21,8,17,4
improved,0,0,0,1,0,0,3,1,4,0
improvement,0,5,0,0,0,1,1,0,3,2
improvements,0,2,0,0,1,5,0,0,2,2
improving,0,5,0,2,1,3,2,2,5,8
inadequate,0,1,0,0,0,0,0,0,0,1
incentives,0,0,0,0,1,3,2,0,2,0
incentivise,0,0,0,0,1,0,2,0,3,0
incentivises,0,0,0,0,0,0,0,0,1,0
incentivising,0,0,0,0,0,0,1,0,0,0
inception,0,0,0,0,0,1,0,0,0,0
include,0,7,0,0,4,3,4,1,3,3
includes,0,4,0,0,3,3,2,0,3,7
including,0,18,0,0,17,11,14,6,16,12
inclusive,0,1,0,0,0,0,0,1,2,0
income,0,0,0,0,0,4,0,0,0,0
incomes,0,0,0,0,0,0,0,0,0,1
incorporating,0,0,0,0,0,0,1,0,0,0
increase,2,16,0,0,6,21,7,2,14,8
increased,0,6,0,0,3,3,2,1,1,0
increases,0,1,0,0,0,0,0,0,1,0
increasing,0,7,0,0,3,4,9,0,4,0
increasingly,0,0,0,0,1,0,2,0,1,2
incremental,0,0,0,0,0,1,0,0,0,0
inctate,0,0,0,0,0,0,0,1,0,0
incubated,0,1,0,0,0,0,0,0,0,0
incumbency,0,1,0,0,0,0,0,0,0,0
incumbent,0,1,0,0,0,0,0,0,0,0
incumbents,0,2,0,0,0,0,1,0,0,0
indeed,0,0,0,0,0,1,0,1,0,0
independent,0,0,0,0,3,4,1,2,2,0
index,0,1,0,0,3,0,0,4,0,0
indexation,0,1,0,0,0,0,0,0,0,0
indexes,0,0,0,0,1,0,0,0,0,0
india,0,0,0,0,0,0,0,2,0,0
indication,0,0,0,0,0,0,0,0,1,0
individual,0,1,0,0,2,1,0,0,0,0
individuals,0,0,0,0,3,0,1,3,7,0
indoor,0,0,0,0,0,0,2,0,0,0
industrial,9,51,0,12,32,37,52,35,24,35
industrialisation,0,1,0,0,0,0,0,0,0,0
industrialised,0,0,0,0,1,0,0,0,0,0
industrie,0,0,0,0,1,0,0,0,0,0
industries,1,17,0,5,9,8,5,9,3,3
industry,1,32,0,1,23,9,17,3,10,13
industryfunded,0,1,0,0,1,0,0,0,0,0
inevitably,1,0,0,0,0,0,0,1,0,0
infection,0,0,0,0,0,1,0,0,0,0
inflexibility,0,0,0,0,0,0,0,1,0,0
influence,0,1,0,0,0,0,1,0,5,0
influences,0,0,0,0,0,0,1,0,0,0
influential,0,0,0,0,0,0,0,0,0,1
inform,0,0,0,1,1,0,1,0,2,2
informatics,0,0,0,0,0,1,0,0,0,0
information,0,2,0,0,2,0,1,0,2,2
informed,1,1,0,0,1,0,0,0,2,0
infrastructure,3,9,0,2,3,5,81,11,1,20
ingenuity,0,0,0,0,1,0,0,0,0,1
initial,0,1,0,0,2,0,1,0,1,0
initially,0,1,0,0,2,0,0,0,1,0
initiative,0,1,0,0,2,0,2,0,0,0
initiatives,1,2,0,0,2,1,0,1,0,1
inner,0,0,0,0,0,0,0,0,0,1
innes,0,0,0,0,0,0,0,0,0,1
innovate,0,2,0,0,2,11,1,1,0,0
innovated,0,0,0,0,0,1,0,0,0,0
innovating,0,0,0,0,0,1,0,0,0,0
innovation,2,24,0,1,23,92,24,6,1,27
innovations,0,2,0,0,3,3,0,3,0,0
innovative,1,9,0,0,12,15,6,4,10,4
innovators,0,3,0,1,1,3,2,1,0,0
input,0,2,0,0,0,0,0,0,0,0
insight,0,0,0,0,0,1,0,0,0,0
insights,0,1,0,0,1,0,0,0,0,1
inspection,0,0,0,0,0,0,0,0,0,1
inspirational,0,0,0,0,0,0,0,0,1,0
inspire,0,0,0,0,0,0,0,0,1,0
inspiring,0,0,0,0,0,0,1,0,0,0
install,0,0,0,0,1,0,3,0,0,0
installing,0,0,0,0,0,0,1,0,0,0
instantaneous,0,0,0,0,1,0,0,0,0,0
institute,0,5,0,0,2,0,0,0,4,3
institutes,0,1,0,0,1,2,0,0,4,0
institution,0,0,0,0,1,1,0,0,2,0
institutional,0,0,0,0,0,0,1,0,0,1
institutions,1,4,0,3,4,6,0,3,5,2
instructing,0,0,0,0,0,0,0,1,0,0
instrumental,0,0,0,0,1,0,0,0,0,0
insufficient,0,0,0,0,0,0,0,0,1,0
insulation,0,0,0,0,0,0,0,0,0,1
insurance,0,4,0,0,0,1,0,0,0,0
insurers,0,1,0,0,0,0,0,0,0,0
insurgent,0,0,0,0,0,1,0,0,0,0
intakes,0,0,0,0,0,0,0,0,1,0
intangibles,0,1,0,0,0,0,0,0,0,0
inte,0,0,0,0,0,0,0,1,0,0
integral,0,1,0,0,0,0,0,0,0,1
integrated,0,1,0,0,0,0,2,0,1,0
integrating,0,0,0,0,1,0,0,0,0,0
integration,0,0,0,0,1,1,0,0,0,0
integrity,0,1,0,0,0,0,0,0,0,0
intellectual,0,5,0,0,0,4,0,0,0,0
intelligence,1,11,0,2,12,6,2,1,3,0
intelligent,0,0,0,0,1,1,1,0,0,0
intend,0,4,0,0,0,0,0,0,1,2
intends,0,1,0,0,0,0,1,0,0,0
intensive,0,2,0,0,1,2,3,0,1,0
intention,0,1,0,0,0,0,0,0,0,0
intentional,0,1,0,0,0,0,0,0,0,0
inter,0,0,0,0,0,1,0,0,0,1
interaction,0,1,0,0,1,1,0,0,0,0
interactions,0,0,0,0,0,1,0,0,0,0
interest,0,3,0,0,0,1,1,2,0,1
interested,0,1,0,0,0,0,0,0,0,0
interests,0,1,0,0,0,0,2,0,0,0
intergovernmental,0,0,0,0,0,1,0,0,0,0
interim,0,0,0,0,0,1,0,0,0,0
intermediate,0,0,0,0,0,0,0,0,2,0
internal,0,0,0,0,0,1,1,0,0,0
international,3,3,0,0,2,12,5,4,3,1
internationally,0,4,0,0,0,4,0,0,1,0
internet,0,0,0,0,2,1,1,0,0,0
internships,0,0,0,0,0,0,1,0,0,0
intervenes,0,0,0,1,0,0,0,0,0,0
intervention,0,0,0,0,0,0,1,0,2,1
interventions,0,2,0,0,0,1,4,0,3,1
intra,0,0,0,0,0,0,1,0,0,1
introduce,0,0,0,0,0,1,2,0,2,2
introduced,0,0,0,0,0,1,0,0,4,0
introducing,0,0,0,0,0,0,0,0,2,1
introduction,0,0,0,0,0,0,2,0,4,0
inuk,0,0,0,0,0,0,1,0,0,0
invaluable,0,1,0,0,0,0,0,0,0,0
invented,0,0,0,0,0,1,0,0,0,0
invention,0,0,0,1,0,0,0,0,0,0
inventor,0,0,0,0,0,1,0,0,0,0
inventors,0,0,0,1,0,0,0,0,0,0
invents,0,0,0,0,0,1,0,0,0,0
invest,2,10,0,1,9,12,9,2,6,2
invested,0,1,0,0,1,0,4,1,1,0
investing,0,5,0,0,6,5,5,0,3,2
investment,3,46,0,2,8,39,75,12,5,19
investments,0,8,0,0,4,1,16,1,1,5
investors,1,6,0,0,2,3,0,2,0,2
invitation,0,0,0,0,0,0,0,1,0,0
inviting,0,1,0,0,1,0,1,0,0,0
involve,0,0,0,0,2,0,0,0,1,2
involved,0,5,0,0,0,0,1,0,2,2
involvement,0,0,0,0,0,1,0,1,0,0
involves,0,2,0,0,0,0,0,0,0,0
involving,0,1,0,0,0,0,0,0,1,0
inward,0,1,0,0,1,2,1,2,0,2
ion,0,0,0,0,0,1,0,0,0,0
ip,0,0,0,0,0,1,0,0,0,0
ipsam,0,0,0,0,0,0,0,1,0,0
ireland,0,1,0,0,1,3,2,7,2,8
irl,0,0,0,0,0,1,0,0,0,0
irresponsible,0,0,0,0,1,0,0,0,0,0
isaac,0,0,0,0,0,1,0,0,0,0
isl,0,0,0,0,0,1,0,0,0,0
islands,0,0,0,0,0,1,6,2,0,0
isles,0,0,0,0,0,0,3,0,0,1
isolation,0,0,0,0,0,1,0,0,0,0
isr,0,0,0,0,0,1,0,0,0,0
israel,0,0,0,0,0,1,0,0,0,0
issuance,0,0,0,0,3,0,0,0,0,0
issue,0,0,0,0,0,0,0,0,1,1
issues,0,2,0,0,1,0,0,1,1,2
ita,0,0,0,0,0,1,0,0,0,0
italy,0,2,0,0,0,1,1,2,0,0
ivf,0,0,0,0,0,1,0,0,0,0
j,0,1,0,0,2,0,0,0,0,0
james,0,1,0,0,0,1,0,0,0,0
jan,0,0,0,0,1,0,0,0,0,0
january,0,0,0,0,1,0,0,0,1,0
japan,0,1,0,0,2,0,2,2,0,0
japanese,0,1,0,0,0,0,0,0,0,0
jet,0,0,0,0,0,2,0,0,0,0
job,0,0,0,1,0,0,0,2,3,1
jobs,0,16,0,4,7,5,7,9,19,5
jodrell,0,0,0,0,0,2,0,0,0,0
john,0,2,0,0,1,1,0,0,0,1
join,0,0,0,0,0,4,0,0,0,0
joined,0,0,0,0,0,0,0,0,2,0
joint,0,3,0,0,0,3,1,2,0,1
jointly,0,1,0,0,0,0,0,0,0,0
joseph,0,0,0,0,0,1,0,0,0,0
journey,0,1,0,0,0,0,0,0,0,0
journeys,0,1,0,0,0,0,2,0,0,0
journeysharing,0,0,0,0,1,0,0,0,0,0
jpn,0,0,0,0,0,1,0,0,0,0
judged,0,0,0,0,0,0,0,1,0,0
juergen,0,1,0,0,0,0,0,0,0,0
juke,0,1,0,0,0,0,0,0,0,0
julia,0,0,0,0,0,1,0,0,0,0
july,0,2,0,0,0,1,0,0,2,0
junior,0,0,0,0,0,0,0,0,2,0
jurisdiction,0,1,0,0,0,0,0,0,0,0
jurisdictions,0,1,0,0,0,0,0,0,0,0
kdr,0,0,0,0,0,1,0,0,0,0
keen,0,0,0,0,0,0,0,1,0,0
keep,0,1,0,2,2,0,1,0,0,0
keeping,0,0,0,1,0,0,1,0,1,0
keeps,0,0,0,0,0,0,0,0,1,0
kettle,0,0,0,0,0,1,0,0,0,0
kevin,0,0,0,0,0,0,0,0,1,0
key,0,9,0,0,2,8,3,3,7,4
keynes,0,0,0,0,0,0,0,1,0,4
keynescambridge,0,1,0,0,0,0,0,0,0,0
kilometre,0,0,0,0,0,2,0,0,0,0
kind,0,0,0,0,2,0,1,0,0,0
king,0,0,0,0,0,0,0,0,1,0
kingdom,2,1,0,2,1,1,1,3,3,2
know,1,3,0,0,0,0,0,2,4,0
knowledge,0,0,0,0,0,20,1,0,1,0
knowledgeintensive,0,0,0,0,0,0,0,0,0,1
knowledgeled,0,0,0,0,0,2,0,0,0,0
known,0,1,0,0,0,2,1,0,0,0
kong,0,0,0,0,0,0,0,1,0,0
korea,0,0,0,0,0,0,1,0,0,0
lab,0,0,0,0,0,1,0,0,0,0
laboratories,0,0,0,0,0,2,0,0,0,1
laboratory,0,0,0,0,0,2,0,0,0,1
labour,0,2,0,0,3,1,0,3,24,5
labs,0,0,0,0,0,3,0,0,0,0
lack,0,1,0,0,0,1,0,0,1,0
lacked,0,0,0,0,0,0,0,0,0,1
lag,0,0,0,0,0,0,1,0,0,0
lagged,0,0,0,0,0,0,0,1,0,0
lam,0,0,0,0,0,0,1,0,0,0
lancashire,0,0,0,0,0,1,0,0,0,0
land,0,0,0,0,1,0,2,0,0,5
landfill,0,0,0,0,0,0,1,0,0,0
landmark,0,0,0,0,0,0,0,0,1,0
landscape,0,2,0,0,1,2,0,0,0,0
language,0,0,0,1,1,0,0,0,1,0
large,0,7,0,0,3,2,4,0,2,2
largely,0,0,0,0,0,1,1,0,0,0
larger,0,4,0,0,0,0,1,0,0,0
largescale,0,0,0,0,1,0,0,0,0,0
largest,1,5,0,0,1,2,1,1,0,0
last,0,3,0,1,1,4,1,2,3,1
later,0,0,0,0,0,2,0,0,1,0
latest,0,0,0,0,0,1,0,0,0,0
launch,0,0,0,0,2,2,4,1,2,1
launched,0,3,0,0,2,0,2,0,2,0
launching,0,2,0,0,1,3,2,0,0,0
law,0,2,0,1,1,1,0,1,0,0
lay,0,1,0,0,0,0,1,0,0,1
layer,0,0,0,0,0,1,0,0,0,0
lead,0,5,0,1,12,2,2,1,1,0
leader,0,9,0,0,3,8,5,1,0,0
leaders,2,6,0,1,1,1,0,1,0,11
leadership,0,10,0,1,8,3,0,2,1,8
leading,1,6,0,2,9,18,4,5,1,3
leads,0,0,0,0,0,0,1,0,0,0
leamington,0,0,0,0,0,0,0,0,0,1
learn,0,1,0,0,1,0,0,3,4,0
learned,0,2,0,0,0,0,0,1,1,0
learners,0,0,0,0,0,0,0,0,1,0
learning,0,1,0,0,10,1,0,0,16,0
learns,0,1,0,0,0,0,0,0,0,0
least,0,0,0,0,1,0,3,0,0,1
leave,0,2,0,2,0,0,0,2,1,0
leaving,3,0,0,0,0,0,0,1,0,0
led,0,14,0,1,4,3,1,0,2,4
lee,0,0,0,0,0,1,0,0,0,0
leeds,0,0,0,0,0,1,3,0,0,4
left,0,1,0,0,0,0,0,0,0,2
legacies,0,0,0,0,0,0,0,0,0,1
legacy,0,2,0,0,0,0,0,0,0,1
legal,0,3,0,0,0,0,1,0,0,0
legislating,0,1,0,0,0,0,1,0,0,0
legislation,0,0,0,0,1,0,0,0,1,0
leicester,0,0,0,0,0,2,0,0,0,0
lend,0,0,0,0,0,0,1,0,0,0
lenders,0,1,0,0,0,0,0,0,0,0
lending,0,1,0,0,0,0,0,0,0,0
length,0,0,0,0,0,0,0,0,0,1
less,0,5,0,0,5,4,4,1,2,0
lesson,0,0,0,0,0,0,0,1,0,0
lessons,0,2,0,0,0,0,0,0,0,0
let,0,0,0,0,1,0,0,0,0,0
level,0,11,0,1,1,0,2,1,29,3
levels,0,5,0,1,0,2,1,2,26,2
levenmouth,0,0,0,0,0,1,0,0,0,0
leverage,0,0,0,0,1,1,1,0,0,1
levers,0,0,0,0,2,0,0,0,0,1
levy,0,1,0,0,0,0,0,0,6,0
lewis,0,1,0,0,0,0,0,0,0,0
lhs,0,0,0,0,2,0,0,0,0,0
liabilities,0,1,0,0,0,0,0,0,0,0
liberal,1,2,0,0,0,0,0,1,0,0
licence,0,0,0,0,0,1,1,0,0,0
license,0,0,0,0,0,0,1,0,0,0
licenses,0,0,0,0,0,1,0,0,0,0
licensing,0,1,0,0,0,1,0,0,0,0
lie,0,0,0,0,1,0,0,1,0,0
life,1,19,0,2,8,3,1,3,6,2
lifestyle,0,0,0,0,1,1,0,0,0,0
lifetime,0,0,0,0,0,1,0,0,1,0
lifetimes,0,0,0,0,0,0,0,0,1,0
lift,0,1,0,0,0,0,0,0,0,0
light,0,0,0,0,0,1,0,0,0,0
lighter,0,0,0,0,0,1,0,0,0,0
like,0,2,0,0,2,5,1,0,1,1
likely,0,2,0,0,2,0,0,1,9,0
limited,0,1,0,0,0,1,0,0,0,0
limiting,0,0,0,0,0,0,0,0,1,0
lincolnshire,0,1,0,0,0,0,0,0,0,0
line,0,1,0,0,1,0,1,1,0,0
linear,0,0,0,0,0,0,1,0,0,0
lines,0,0,0,0,1,0,1,0,0,0
linguistics,0,0,0,0,1,0,0,0,0,0
link,0,0,0,0,0,3,1,0,2,0
linking,0,1,0,0,0,1,1,0,0,0
links,0,0,0,0,0,2,0,0,0,2
list,0,0,0,0,0,0,0,0,1,0
listed,0,1,0,0,0,0,1,0,0,0
listen,0,1,0,0,0,0,0,0,0,0
listening,0,0,0,0,0,0,0,1,0,0
literacy,0,0,0,0,0,0,0,0,2,0
lithium,0,0,0,0,0,1,0,0,0,0
little,0,0,0,0,0,1,0,1,0,0
live,1,1,0,1,4,1,4,3,0,2
lively,0,0,0,0,0,1,0,0,0,0
liverpool,0,0,0,0,0,1,1,0,0,2
lives,1,4,0,1,8,1,5,3,9,1
living,1,1,0,1,2,1,1,3,0,0
loads,0,0,0,0,0,0,1,0,0,0
loan,0,0,0,0,0,0,1,0,3,0
loans,0,2,0,0,0,0,0,0,1,0
local,4,24,0,2,3,20,30,3,20,96
locally,0,3,0,0,0,0,0,0,0,3
locate,0,2,0,0,0,0,0,0,2,1
located,0,0,0,0,0,1,1,0,0,3
location,0,2,0,0,1,0,1,1,0,1
locations,0,0,0,0,0,0,1,0,0,0
logie,0,0,0,0,0,1,0,0,0,0
logistics,0,1,0,0,0,0,3,0,0,2
london,0,2,0,0,1,0,9,2,3,8
lone,0,0,0,0,0,1,0,0,0,0
long,0,10,0,0,6,5,18,10,3,7
longer,0,1,0,0,8,2,3,0,3,0
longstanding,0,1,0,0,0,0,0,0,0,0
longterm,0,1,0,1,0,0,5,0,0,0
look,0,2,0,0,4,0,1,1,2,0
looking,1,2,0,0,1,1,3,0,3,2
lord,0,1,0,0,0,0,0,0,2,0
losing,0,0,0,0,0,1,0,0,0,0
losses,0,0,0,0,0,0,0,0,0,1
lost,0,0,0,0,0,1,0,0,0,0
loughborough,0,0,0,0,0,1,0,0,0,0
lovelace,0,0,0,0,0,1,0,0,0,0
low,0,6,0,0,12,3,13,0,8,0
lower,0,2,0,0,3,0,3,2,2,1
lowest,0,2,0,1,0,0,0,0,0,0
lowpeople,0,0,0,0,0,0,0,0,1,0
luptaepudam,0,0,0,0,0,0,0,1,0,0
lux,0,0,0,0,0,1,0,0,0,0
luxembourg,0,0,0,0,0,1,0,0,0,0
lva,0,0,0,0,0,1,0,0,0,0
machina,0,0,0,0,0,1,0,0,0,0
machine,0,1,0,0,8,1,0,0,0,0
machines,0,0,0,0,0,1,0,0,0,0
made,0,10,0,1,2,3,3,3,2,7
magnet,0,0,0,0,0,2,0,1,0,0
magnetic,0,0,0,0,0,1,0,0,0,0
maier,0,1,0,0,0,0,0,0,0,0
main,0,1,0,0,1,0,0,0,0,0
mainland,0,0,0,0,0,0,1,0,0,0
maintain,0,4,0,0,1,0,1,0,0,0
maintained,0,0,0,0,0,0,1,0,0,0
maintaining,0,0,0,0,1,1,1,1,0,0
maintains,0,0,0,0,0,1,0,0,0,0
maintenance,0,0,0,0,1,0,1,0,1,1
major,1,15,0,0,2,3,10,6,5,5
majority,0,0,0,0,0,1,0,0,1,0
make,1,20,0,3,13,5,11,10,9,7
makers,0,2,0,0,1,0,0,0,0,0
makes,0,5,0,1,1,0,0,0,1,1
making,0,3,0,1,5,2,10,3,3,3
male,0,0,0,0,0,0,0,0,3,0
man,0,0,0,0,0,0,0,0,1,0
manage,0,1,0,0,1,0,1,0,0,0
managed,0,0,0,0,0,0,0,0,1,0
management,0,8,0,0,1,1,1,0,2,1
manager,0,1,0,0,0,0,0,0,0,0
managers,0,3,0,0,0,0,0,0,0,0
manchester,0,3,0,0,0,2,6,1,0,5
mandate,0,0,0,0,0,0,1,0,0,0
mandatory,0,0,0,0,0,0,0,0,1,0
manner,0,0,0,0,1,0,1,0,0,0
manufacture,0,1,0,0,3,2,0,0,0,0
manufactured,0,1,0,0,0,0,0,0,0,0
manufacturer,0,0,0,0,0,0,2,0,0,0
manufacturers,0,1,0,0,0,0,0,0,0,0
manufacturing,0,21,0,1,2,12,2,1,3,9
many,1,10,0,3,7,5,2,10,6,3
map,0,0,0,0,0,1,0,0,0,1
march,0,2,0,0,0,0,0,0,1,2
margot,0,1,0,0,0,0,0,0,0,0
marine,0,0,0,0,1,2,0,0,0,0
maritime,0,0,0,0,2,0,0,0,0,0
market,0,5,0,1,11,12,20,5,18,6
marketing,0,0,0,0,0,2,0,0,0,0
marketplace,0,0,0,0,1,0,1,0,0,0
markets,0,7,0,0,16,3,14,2,2,2
mas,0,0,0,0,0,0,1,0,0,0
mass,0,0,0,0,1,0,0,0,0,0
master,0,0,0,0,0,0,0,0,2,0
mastered,0,0,0,0,0,0,0,0,1,0
mastermap,0,0,0,0,0,0,1,0,0,0
masters,0,1,0,0,1,0,0,0,1,0
mastery,0,0,0,0,0,0,0,0,2,0
match,0,4,0,0,0,0,0,0,0,1
matched,0,0,0,1,2,0,2,1,0,0
material,0,0,0,0,0,0,0,0,1,0
materials,0,1,0,0,3,2,8,0,0,0
mathematical,0,0,0,0,0,0,0,0,3,0
mathematics,0,0,0,0,0,1,0,0,0,0
maths,0,0,0,0,2,1,0,0,57,0
matter,0,0,0,0,0,0,0,0,2,0
matthew,0,2,0,0,0,0,0,1,3,0
maximise,0,2,0,0,3,4,5,1,1,1
